Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5168182,2017-09-07 15:28:11,2017-01-11 13:30:29,28070543,1403527150,0,50,889,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168182.sralite.1,SRX2485057,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915336,SAMN06217811,simple,10090,Mus musculus,GSM2453296,,,,,,,no,,,,,GEO,SRA526507,,public,175785B4B6808CE186ECBBBC0DB6D773,E5210846B52280157FB048F842B1DB42
SRR5168183,2017-09-07 15:28:11,2017-01-11 13:30:37,28060519,1403025950,0,50,890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168183.sralite.1,SRX2485057,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915336,SAMN06217811,simple,10090,Mus musculus,GSM2453296,,,,,,,no,,,,,GEO,SRA526507,,public,CE8FA3A48AA8A9C12D41AC899F95E3A5,C77F75653AC42E2D2BA8B26E4DC44E10
SRR5168184,2017-09-07 15:28:11,2017-01-11 13:29:07,8553084,427654200,0,50,271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168184.sralite.1,SRX2485058,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915337,SAMN06217810,simple,10090,Mus musculus,GSM2453297,,,,,,,no,,,,,GEO,SRA526507,,public,51EB4DA1743853BB4A481869134393A5,B7609B57A2E6C3BD3C52BA89EE09986A
SRR5168185,2017-09-07 15:28:11,2017-01-11 13:28:09,8563347,428167350,0,50,272,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168185.sralite.1,SRX2485058,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915337,SAMN06217810,simple,10090,Mus musculus,GSM2453297,,,,,,,no,,,,,GEO,SRA526507,,public,954A55687C3B29E8D685C1A246BBB90F,33215FD7853A3AEE450E1BF66096318D
SRR5168186,2017-09-07 15:28:11,2017-01-11 13:29:22,19695642,984782100,0,50,617,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168186.sralite.1,SRX2485059,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915338,SAMN06217809,simple,10090,Mus musculus,GSM2453298,,,,,,,no,,,,,GEO,SRA526507,,public,A9E01E3C6E60240E5E2D29AC8C237007,FAF59A51FA5B2EF5FA971AC730720D53
SRR5168187,2017-09-07 15:28:11,2017-01-11 13:29:24,19527329,976366450,0,50,613,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168187.sralite.1,SRX2485059,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915338,SAMN06217809,simple,10090,Mus musculus,GSM2453298,,,,,,,no,,,,,GEO,SRA526507,,public,86FF547A84B325BD239F70E2D6EED426,14AE3FE8EC545AA2E086C00EEC43C4B9
SRR5168188,2017-09-07 15:28:11,2017-01-11 13:28:42,14297104,714855200,0,50,463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168188.sralite.1,SRX2485060,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915339,SAMN06217808,simple,10090,Mus musculus,GSM2453299,,,,,,,no,,,,,GEO,SRA526507,,public,7881CA997BA44CCB3D72B899049171D6,E0894CF9CB957C01D5118818C7986F95
SRR5168189,2017-09-07 15:28:11,2017-01-11 13:28:48,14267410,713370500,0,50,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168189.sralite.1,SRX2485060,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915339,SAMN06217808,simple,10090,Mus musculus,GSM2453299,,,,,,,no,,,,,GEO,SRA526507,,public,91F0EEA136B223D18DE7D88DBF988141,C61A7926B2A0FF7637E60E47909D4BD6
SRR5168190,2017-09-07 15:28:11,2017-01-11 13:31:42,30004134,1500206700,0,50,943,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168190.sralite.1,SRX2485061,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915340,SAMN06217807,simple,10090,Mus musculus,GSM2453300,,,,,,,no,,,,,GEO,SRA526507,,public,F6EDEB2F48332C45C24B1A1458792A2A,9158AC1215F4BCDFC3E234A44939357A
SRR5168191,2017-09-07 15:28:11,2017-01-11 13:31:01,30019952,1500997600,0,50,944,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168191.sralite.1,SRX2485061,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915340,SAMN06217807,simple,10090,Mus musculus,GSM2453300,,,,,,,no,,,,,GEO,SRA526507,,public,68E07032087E7DB8754FCE087E2428CB,44D81A38CA10E73C2DDE2CE71C270CFE
SRR5168158,2017-09-07 15:28:11,2017-01-27 12:45:23,18473386,1932393024,17311670,104,1154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168158.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,A816A411C07A8EC2D1E6EF437AD24F26,E857FDB4F206D84238E8B4AB344703F2
SRR5168159,2017-09-07 15:28:11,2017-01-27 12:44:11,17551231,1834492104,16420845,104,1089,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/168/SRR5168159/SRR5168159.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,C3E01683B77DD99230EB4AB71668659D,65314BF5AF37BDDD1144DB721E54652E
SRR5168160,2017-09-07 15:28:11,2017-01-27 12:43:56,17557591,1835336016,16430113,104,1088,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/168/SRR5168160/SRR5168160.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,93E1834500454C605CE5986455ECDE21,E6BF97AEA2710B9346295191583DAB74
SRR5168161,2017-09-07 15:28:11,2017-01-27 12:44:20,17721053,1852265502,16580160,104,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168161.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,8D4D6A64B6E9C8087E883E4346567C84,62EBDA8B4495D817065B56784FDF116B
SRR5168162,2017-09-07 15:28:11,2017-01-27 12:45:01,17650161,1844345376,16504383,104,1112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168162.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,896B8C79B1926239737498A8ABD2CA83,D073FC898CA9290562854C9F0B562A29
SRR5168163,2017-09-07 15:28:11,2017-01-27 12:44:30,17593309,1839257118,16467008,104,1087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168163.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,24FA49D89E8DB62EDFC5890C5A073C8D,94ED8A0A1F853CD51FF39B742F9B1726
SRR5168164,2017-09-07 15:28:11,2017-01-27 12:45:30,18895101,1861361280,17602179,98,1087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/168/SRR5168164/SRR5168164.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,F011FB3551302C1E35369B80090BD36A,E4478DE59FBF4DEFC51E250A356B5B37
SRR5168165,2017-09-07 15:28:11,2017-01-27 12:44:03,17705341,1852363566,16597688,104,1096,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/168/SRR5168165/SRR5168165.sralite.1,SRX2485045,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1916826,SAMN06219555,simple,10090,Mus musculus,GSM2453284,,,,,,,no,,,,,GEO,SRA526507,,public,2D457D0855ACF04FA88B3F825D7C6B4A,49087D5B63FE748CFB688727F0A14D22
SRR5168192,2017-09-07 15:28:11,2017-01-11 13:30:43,33869760,1693488000,0,50,1085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168192.sralite.1,SRX2485062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915341,SAMN06217806,simple,10090,Mus musculus,GSM2453301,,,,,,,no,,,,,GEO,SRA526507,,public,CF14DE2CB40500FF6CBE2F4595B7DA13,046B9E9FF934F488E8E2337F78D652B9
SRR5168193,2017-09-07 15:28:11,2017-01-11 13:31:34,33816473,1690823650,0,50,1086,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168193.sralite.1,SRX2485062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915341,SAMN06217806,simple,10090,Mus musculus,GSM2453301,,,,,,,no,,,,,GEO,SRA526507,,public,CEB183D9ED4B44F13AC2B886F3D8B5BD,BC0AA3B03DEBAE0F76B09AB289B6D577
SRR5168194,2017-09-07 15:28:11,2017-01-11 13:31:56,31396729,1569836450,0,50,986,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168194.sralite.1,SRX2485063,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915342,SAMN06217790,simple,10090,Mus musculus,GSM2453302,,,,,,,no,,,,,GEO,SRA526507,,public,09EF8F2A42D0AD5D4B30FDF61DDF233C,4A572D398D59E48B5DC09C7D1BA61BE3
SRR5168195,2017-09-07 15:28:11,2017-01-11 13:31:58,31428003,1571400150,0,50,988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/168/SRR5168195.sralite.1,SRX2485063,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096571,PRJNA360958,2,360958,SRS1915342,SAMN06217790,simple,10090,Mus musculus,GSM2453302,,,,,,,no,,,,,GEO,SRA526507,,public,C1020D411CF58F1B0816FCD49A4B548B,3E7658E8F4F7260233BBD7AF66AB492D
SRR5928311,2017-09-07 15:28:12,2017-08-11 12:15:53,33037373,2312616110,0,70,886,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928311.sralite.1,SRX3088630,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426359,SAMN07499440,simple,10090,Mus musculus,GSM2740559,,,,,,,no,,,,,GEO,SRA526507,,public,8356E90D89B595543349C8F28CA92E81,532E734AA55C3E2A08D9EB3892AAD7F7
SRR5928312,2017-09-07 15:28:12,2017-08-11 12:17:27,43869370,3070855900,0,70,1121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928312.sralite.1,SRX3088631,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426360,SAMN07499439,simple,10090,Mus musculus,GSM2740560,,,,,,,no,,,,,GEO,SRA526507,,public,199F83179AA2DAAF900EE0F0BDA49139,9ED5F6C062B8D42B8C5383CA14E5A8D8
SRR5928313,2017-09-07 15:28:12,2017-08-11 12:21:27,55842102,3908947140,0,70,1414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928313.sralite.1,SRX3088632,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426363,SAMN07499438,simple,10090,Mus musculus,GSM2740561,,,,,,,no,,,,,GEO,SRA526507,,public,60A5F51F1C325414C0EB14233C489841,82EC8D78C2E6562F647F3974EA292549
SRR5928314,2017-09-07 15:28:12,2017-08-11 12:22:21,58664580,4106520600,0,70,1664,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928314.sralite.1,SRX3088632,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426363,SAMN07499438,simple,10090,Mus musculus,GSM2740561,,,,,,,no,,,,,GEO,SRA526507,,public,9B6D471883C7B484FEB001440C5B4F9B,C8135B75BDAC9A88C3F3A3F65E20E9CC
SRR5928315,2017-09-07 15:28:12,2017-08-11 12:19:45,50704711,3549329770,0,70,1305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928315.sralite.1,SRX3088633,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426364,SAMN07499437,simple,10090,Mus musculus,GSM2740562,,,,,,,no,,,,,GEO,SRA526507,,public,4A62F24A53B8D64AAB2669401C7BA21C,81DB2F0827F4EA7ED82FA03220041135
SRR5928316,2017-09-07 15:28:12,2017-08-11 12:21:02,53958692,3777108440,0,70,1492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928316.sralite.1,SRX3088633,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426364,SAMN07499437,simple,10090,Mus musculus,GSM2740562,,,,,,,no,,,,,GEO,SRA526507,,public,E52B0C964FF885755D9EB9A5374744B0,3AAD0311A730B89850DD9863DFB26DB1
SRR5928317,2017-09-07 15:28:12,2017-08-11 12:20:55,53299050,3730933500,0,70,1450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928317.sralite.1,SRX3088634,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426365,SAMN07499436,simple,10090,Mus musculus,GSM2740563,,,,,,,no,,,,,GEO,SRA526507,,public,8600F83A865727F54790F03CEC9A0EEB,C70976A572991704C54439C96B24604B
SRR5928318,2017-09-07 15:28:12,2017-08-11 12:20:24,52397946,3667856220,0,70,1442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928318.sralite.1,SRX3088634,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426365,SAMN07499436,simple,10090,Mus musculus,GSM2740563,,,,,,,no,,,,,GEO,SRA526507,,public,67357B088DBEEFCB9981E3EF45FC8105,6061358801444F7EB078D80D87C95D81
SRR5928319,2017-09-07 15:28:12,2017-08-11 12:22:09,59278311,4149481770,0,70,1548,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928319.sralite.1,SRX3088635,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426366,SAMN07499435,simple,10090,Mus musculus,GSM2740564,,,,,,,no,,,,,GEO,SRA526507,,public,D4FB872387C952ED80837C76E2523BC7,6FB650CD07B83E4F621736424263A86F
SRR5928320,2017-09-07 15:28:12,2017-08-11 12:20:43,55424542,3879717940,0,70,1402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928320.sralite.1,SRX3088636,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426367,SAMN07499434,simple,10090,Mus musculus,GSM2740565,,,,,,,no,,,,,GEO,SRA526507,,public,DC310B7360F9F7DEBF81DE04E201E7BD,220EEB2B317510E54607790CFBA2F74A
SRR5928321,2017-09-07 15:28:12,2017-08-11 12:20:28,44513515,3115946050,0,70,1239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928321.sralite.1,SRX3088636,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426367,SAMN07499434,simple,10090,Mus musculus,GSM2740565,,,,,,,no,,,,,GEO,SRA526507,,public,6018488A4715E421241840D52DA9EBA8,9E72EF8D601D406C5CC1DB285BC45FC0
SRR5928322,2017-09-07 15:28:12,2017-08-11 12:23:02,64194356,4493604920,0,70,1600,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/928/SRR5928322.sralite.1,SRX3088637,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP096571,PRJNA360958,2,360958,SRS2426368,SAMN07499433,simple,10090,Mus musculus,GSM2740566,,,,,,,no,,,,,GEO,SRA526507,,public,1E08AD3653336F5383FC05C97B11FEC5,611487D026879E9AC48B86E8BDBFB97B
