Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5952304,2017-12-15 12:52:05,2017-08-22 17:58:06,277731088,28328570976,277731088,102,12418,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952304.sralite.1,SRX3110763,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445848,SAMN07524533,simple,9606,Homo sapiens,GSM2747749,,,,,,,no,,,,,GEO,SRA601690,,public,F4648CC73DB4D505B44CF9AEF5CBE6F9,EDF4AEC7835B9504D61C5092C87E77E2
SRR5952305,2017-12-15 12:52:05,2017-08-22 17:38:50,250011492,25501172184,250011492,102,10924,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952305.sralite.1,SRX3110764,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445849,SAMN07524532,simple,9606,Homo sapiens,GSM2747750,,,,,,,no,,,,,GEO,SRA601690,,public,C557D489AA6103B719066D1968F21BEA,0B9EE7C76030001DEB2BF09F5C682DE6
SRR5952306,2017-12-15 12:52:05,2017-08-22 19:12:08,193320940,19332094000,193320940,100,6311,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952306.sralite.1,SRX3110765,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445850,SAMN07524531,simple,9606,Homo sapiens,GSM2747751,,,,,,,no,,,,,GEO,SRA601690,,public,0E81785CA2B60CE53A44DE14CF1BF187,BD138886D0B6C3CFEF44DA6B13ACE225
SRR5952307,2017-12-15 12:52:05,2017-08-22 20:44:42,256397765,25639776500,256397765,100,9261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952307.sralite.1,SRX3110766,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445851,SAMN07524530,simple,9606,Homo sapiens,GSM2747752,,,,,,,no,,,,,GEO,SRA601690,,public,C48FE6ADD75E54DD78A7B81E527B5CC4,3A617826574F8D250DF7EC9AEF34121B
SRR5952308,2017-12-15 12:52:05,2017-08-22 20:28:09,286703129,28670312900,286703129,100,10815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952308.sralite.1,SRX3110767,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445852,SAMN07524529,simple,9606,Homo sapiens,GSM2747753,,,,,,,no,,,,,GEO,SRA601690,,public,6E4606000B26CF8898E3E436DC9A5C70,86922902CB73FBC736B63ED7DDF79DA8
SRR5952309,2017-12-15 12:52:05,2017-08-22 20:56:25,263867376,26386737600,263867376,100,9546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952309.sralite.1,SRX3110768,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445853,SAMN07524528,simple,9606,Homo sapiens,GSM2747754,,,,,,,no,,,,,GEO,SRA601690,,public,EEA7C634C976720B6878B8F2E2D92BCD,55C078C770B2E0A87BB288C909EB7FBB
SRR5952310,2017-12-15 12:52:05,2017-08-22 20:31:59,275744840,27574484000,275744840,100,10309,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952310.sralite.1,SRX3110769,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445854,SAMN07524527,simple,9606,Homo sapiens,GSM2747755,,,,,,,no,,,,,GEO,SRA601690,,public,A2A781E2ABE88D8E9CABF19A4AA9C491,5174AFAC6A46033F8BC5D021A3554990
SRR5952311,2017-12-15 12:52:05,2017-08-22 16:33:23,27655114,1362819633,0,49,210,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952311.sralite.1,SRX3110770,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445855,SAMN07524526,simple,9606,Homo sapiens,GSM2747756,,,,,,,no,,,,,GEO,SRA601690,,public,AD593B5524EEFDDE51FE343F6DF4F729,37B28CFFA68D74922DCAFA1ED89083ED
SRR5952312,2017-12-15 12:52:05,2017-08-22 16:40:57,66706071,3335303550,0,50,554,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952312.sralite.1,SRX3110771,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445856,SAMN07524525,simple,9606,Homo sapiens,GSM2747757,,,,,,,no,,,,,GEO,SRA601690,,public,BC26BF1768E126B5EEA3593B4F4E7155,23070AFAC0FEAFBF7444CE0D55CE9411
SRR5952313,2017-12-15 12:52:05,2017-08-22 16:34:25,19705454,945821533,0,47,178,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952313.sralite.1,SRX3110772,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445857,SAMN07524524,simple,9606,Homo sapiens,GSM2747758,,,,,,,no,,,,,GEO,SRA601690,,public,480D2E159A90DA61BDACD3E144615A4D,4F68A2D905B38B6DE4D01C64DF134A0A
SRR5952314,2017-12-15 12:52:05,2017-08-22 16:39:34,82739130,4136956500,0,50,667,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952314.sralite.1,SRX3110773,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445858,SAMN07524523,simple,9606,Homo sapiens,GSM2747759,,,,,,,no,,,,,GEO,SRA601690,,public,57F27733D738EA3B2A298BE35B63C35F,98C454B24FB3C2DD7BC9878C3F8455B6
SRR5952315,2017-12-15 12:52:05,2017-08-22 16:34:20,24106796,1192879290,0,49,183,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952315.sralite.1,SRX3110774,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445860,SAMN07524522,simple,9606,Homo sapiens,GSM2747760,,,,,,,no,,,,,GEO,SRA601690,,public,6BDDA64DF62C78086DDAF304C9E5AF59,DE800732036AB9B82B773ABD734AF22E
SRR5952316,2017-12-15 12:52:05,2017-08-22 16:40:36,59449922,2972496100,0,50,493,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952316.sralite.1,SRX3110775,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445859,SAMN07524521,simple,9606,Homo sapiens,GSM2747761,,,,,,,no,,,,,GEO,SRA601690,,public,6111CFF77539C83E31E2CE35B875E3A1,CD9B41D8BD31A81486D183A8B8F5A8DF
SRR5952317,2017-12-15 12:52:05,2017-08-22 16:34:06,21475547,1051652240,0,48,177,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952317.sralite.1,SRX3110776,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445861,SAMN07524520,simple,9606,Homo sapiens,GSM2747762,,,,,,,no,,,,,GEO,SRA601690,,public,83877EDD3C708419AB75ECCBFA1ACC18,21008975226E852BF687249C93FC4128
SRR5952318,2017-12-15 12:52:05,2017-08-22 16:38:15,54524139,2726206950,0,50,414,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952318.sralite.1,SRX3110777,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445862,SAMN07524519,simple,9606,Homo sapiens,GSM2747763,,,,,,,no,,,,,GEO,SRA601690,,public,71523D120196C1AA952E1DF2CE78119D,22E48EBBBC18937708D1C8B3B7D1B972
SRR5952319,2017-12-15 12:52:05,2017-08-22 16:35:52,27946644,1397332200,0,50,204,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952319.sralite.1,SRX3110778,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445863,SAMN07524518,simple,9606,Homo sapiens,GSM2747764,,,,,,,no,,,,,GEO,SRA601690,,public,6F0C58C118C970889F2FC273984ECB0A,4933EFC9D3E8553A76B0647361E5F82B
SRR5952320,2017-12-15 12:52:05,2017-08-22 16:34:49,28244532,1412226600,0,50,208,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952320.sralite.1,SRX3110779,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445864,SAMN07524517,simple,9606,Homo sapiens,GSM2747765,,,,,,,no,,,,,GEO,SRA601690,,public,3ECC2C2C20E9194D622DB26E2824AB25,FFBBDF4EA2A3646DE11B522915C78FE7
SRR5952321,2017-12-15 12:52:05,2017-08-22 16:34:40,28624535,1431226750,0,50,212,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952321.sralite.1,SRX3110780,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445865,SAMN07524516,simple,9606,Homo sapiens,GSM2747766,,,,,,,no,,,,,GEO,SRA601690,,public,04E653F76D3F10B1D5A4F60C08A09206,E6A697CCC4C08CF7E35AB2DD46F0C803
SRR5952322,2017-12-15 12:52:05,2017-08-22 16:34:40,30908338,1545416900,0,50,229,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/952/SRR5952322.sralite.1,SRX3110781,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115913,PRJNA399157,2,399157,SRS2445866,SAMN07524515,simple,9606,Homo sapiens,GSM2747767,,,,,,,no,,,,,GEO,SRA601690,,public,7A04091596E71FC28BD72F56B8B3CC7C,0B4F349D147BF3535682D4D1AA28053C
