Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002106,2019-11-28 20:05:12,2019-08-20 14:25:20,30917837,4637675550,30917837,150,1850,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/002/SRR10002106.sralite.1,SRX6741017,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291885,SAMN12601376,simple,10090,Mus musculus,GSM4038949,,,,,,,no,,,,,GEO,SRA876329,,public,B58E0E52B88B1C2A7844EA0DA974F030,E4BA59AEF25A4810D2C640479D210818
SRR10002107,2019-11-28 20:05:12,2019-08-20 14:20:48,33414525,1670726250,0,50,629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002107.sralite.1,SRX6741018,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291886,SAMN12601375,simple,10090,Mus musculus,GSM4038950,,,,,,,no,,,,,GEO,SRA876329,,public,E1209B55DC29EE4FC5C301E1AE9B0236,DD0A4CC49226DFB2B76620085FC2AA2F
SRR10002108,2019-11-28 20:05:12,2019-08-20 14:19:51,29057538,1452876900,0,50,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002108.sralite.1,SRX6741019,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291887,SAMN12601374,simple,10090,Mus musculus,GSM4038951,,,,,,,no,,,,,GEO,SRA876329,,public,80B119CC8F6DCE98774BDB26A34A53EA,F42FFE5E2023779E4E5F3B613F6BA9A9
SRR10002109,2019-11-28 20:05:12,2019-08-20 14:18:22,34517944,1725897200,0,50,661,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/002/SRR10002109.sralite.1,SRX6741020,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291888,SAMN12601373,simple,10090,Mus musculus,GSM4038952,,,,,,,no,,,,,GEO,SRA876329,,public,BF0883519EEECC257969C31D00FD60E0,F359A3750BAA222144B4055BA73FAECA
SRR10002110,2019-11-28 20:05:12,2019-08-20 14:21:04,33312342,1665617100,0,50,618,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002110.sralite.1,SRX6741021,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291889,SAMN12601372,simple,10090,Mus musculus,GSM4038953,,,,,,,no,,,,,GEO,SRA876329,,public,BBF82ED0AD7DF80617267CB8F5F685AF,5C36D72B8C284FE747791B393BE6877E
SRR10002111,2019-11-28 20:05:12,2019-08-20 14:19:52,31056052,1552802600,0,50,571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002111.sralite.1,SRX6741022,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291890,SAMN12601371,simple,10090,Mus musculus,GSM4038954,,,,,,,no,,,,,GEO,SRA876329,,public,29B55684852703FF4A314A27E43D6CD2,446E5AD14D1423D731D81BDE6A362FFD
SRR10002112,2019-11-28 20:05:12,2019-08-20 14:18:55,31880280,1594014000,0,50,585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002112.sralite.1,SRX6741023,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291891,SAMN12601370,simple,10090,Mus musculus,GSM4038955,,,,,,,no,,,,,GEO,SRA876329,,public,E169B69088B9BC0E52B5500C9864C3DF,5113C48A4D7C4B9EE7A3F349A88FE654
SRR10002113,2019-11-28 20:05:12,2019-08-20 14:19:50,25992635,1299631750,0,50,477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002113.sralite.1,SRX6741024,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291892,SAMN12601369,simple,10090,Mus musculus,GSM4038956,,,,,,,no,,,,,GEO,SRA876329,,public,389C551F16961EBD123EE4B249D4DFD8,F66F03279CF5BC5094DBF5B6B9D0F3A0
SRR10002114,2019-11-28 20:05:12,2019-08-20 14:19:53,29286076,1464303800,0,50,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002114.sralite.1,SRX6741025,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291893,SAMN12601392,simple,10090,Mus musculus,GSM4038957,,,,,,,no,,,,,GEO,SRA876329,,public,1CA0B3B45D470705C9D021874BB1F7FC,001C3A86043DC5E0C63F1E6BCA884354
SRR10002115,2019-11-28 20:05:12,2019-08-20 14:20:04,30124790,1506239500,0,50,553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/002/SRR10002115.sralite.1,SRX6741026,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291894,SAMN12601391,simple,10090,Mus musculus,GSM4038958,,,,,,,no,,,,,GEO,SRA876329,,public,FB1B7877FA41779E2FC85DE8E0B78633,6B1C5C19C4ADDEE8C408D1269E3B838C
SRR10002116,2019-11-28 20:05:12,2019-08-20 14:19:22,28798007,1439900350,0,50,531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/002/SRR10002116.sralite.1,SRX6741027,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291895,SAMN12601390,simple,10090,Mus musculus,GSM4038959,,,,,,,no,,,,,GEO,SRA876329,,public,06DE8BC8EEBE27587CA9B0A7650CF3F1,1BEE9ACDA6F32E2BE6780C06435A2EEE
SRR10002117,2019-11-28 20:05:12,2019-08-20 14:18:48,27396330,1369816500,0,50,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/002/SRR10002117.sralite.1,SRX6741028,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291896,SAMN12601389,simple,10090,Mus musculus,GSM4038960,,,,,,,no,,,,,GEO,SRA876329,,public,A3B098AB330768F5A2D6E45396ED83C7,E2A400B41CB7A9ABC9F07ECD65D907F0
SRR10002118,2019-11-28 20:05:12,2019-08-20 14:19:02,27244228,1362211400,0,50,522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/002/SRR10002118.sralite.1,SRX6741029,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291897,SAMN12601388,simple,10090,Mus musculus,GSM4038961,,,,,,,no,,,,,GEO,SRA876329,,public,E90DC2304ECCBAAFB9B8CD3EC029FF2F,DF6CE97109A6ED6A20B403877BFDAEA2
SRR10002119,2019-11-28 20:05:12,2019-08-20 14:19:33,29779996,1488999800,0,50,568,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/002/SRR10002119.sralite.1,SRX6741030,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291898,SAMN12601387,simple,10090,Mus musculus,GSM4038962,,,,,,,no,,,,,GEO,SRA876329,,public,18E553754A9CD27AD5A91DB453388FB7,C6DFFF45DD4E1871EACD76645AD1DEDC
SRR10002120,2019-11-28 20:05:12,2019-08-20 14:19:16,26641065,1332053250,0,50,524,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/002/SRR10002120.sralite.1,SRX6741031,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS5291899,SAMN12601386,simple,10090,Mus musculus,GSM4038963,,,,,,,no,,,,,GEO,SRA876329,,public,DBE654E4948B8116F60DE9192219290D,98563AA553ADEE2D722992322287B692
SRR8925334,2019-11-28 20:05:10,2019-04-17 22:20:38,41984244,6297636600,41984244,150,2576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925334.sralite.1,SRX5706476,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645876,SAMN11457819,simple,10090,Mus musculus,GSM3729077,,,,,,,no,,,,,GEO,SRA876329,,public,030B1567B2400CD029F96299BED37E18,573070532B01D6591A180E903B0D2174
SRR8925335,2019-11-28 20:05:10,2019-04-17 22:12:01,21960090,3294013500,21960090,150,1243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925335.sralite.1,SRX5706476,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645876,SAMN11457819,simple,10090,Mus musculus,GSM3729077,,,,,,,no,,,,,GEO,SRA876329,,public,9E98CF05F4C8C2031CE663247698F9A6,5A51C5F59A9DFE3C24DDF15D33A6EF2F
SRR8925336,2019-11-28 20:05:10,2019-04-17 22:18:01,32845337,4926800550,32845337,150,2014,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/925/SRR8925336.sralite.1,SRX5706503,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645902,SAMN11457818,simple,10090,Mus musculus,GSM3729078,,,,,,,no,,,,,GEO,SRA876329,,public,670EBBEABD1F8853AE42B888DFEE1B10,50DDCE711D1577F5EA6128CD4A7ACC01
SRR8925337,2019-11-28 20:05:10,2019-04-17 22:09:25,16696565,2504484750,16696565,150,944,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925337.sralite.1,SRX5706503,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645902,SAMN11457818,simple,10090,Mus musculus,GSM3729078,,,,,,,no,,,,,GEO,SRA876329,,public,C9C9F8F6A8F2893F80F666BFE446BF91,836B7995A94470539F0F8ABCC7E26BDC
SRR8925338,2019-11-28 20:05:10,2019-04-17 22:15:42,28492607,4273891050,28492607,150,1779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/925/SRR8925338.sralite.1,SRX5706504,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645904,SAMN11457817,simple,10090,Mus musculus,GSM3729079,,,,,,,no,,,,,GEO,SRA876329,,public,C802CE486255BE6572A22CB5D484BAD6,13C61EE3C342D7D3360E3A2B88630DDE
SRR8925339,2019-11-28 20:05:10,2019-04-17 22:08:35,14695693,2204353950,14695693,150,847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/925/SRR8925339.sralite.1,SRX5706504,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645904,SAMN11457817,simple,10090,Mus musculus,GSM3729079,,,,,,,no,,,,,GEO,SRA876329,,public,6B9971592C447511E2058690B8634874,6C5241D3B554F6FDA4C9A1894BE9B22D
SRR8925340,2019-11-28 20:05:10,2019-04-17 22:18:56,38794636,5819195400,38794636,150,2385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/925/SRR8925340.sralite.1,SRX5706505,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645905,SAMN11457816,simple,10090,Mus musculus,GSM3729080,,,,,,,no,,,,,GEO,SRA876329,,public,AB7008FA79317DA34CEB1C84D40E64B5,92B2E02AD0C2731E787985DE2A533B2D
SRR8925341,2019-11-28 20:05:10,2019-04-17 22:11:05,20469570,3070435500,20469570,150,1160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/925/SRR8925341.sralite.1,SRX5706505,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645905,SAMN11457816,simple,10090,Mus musculus,GSM3729080,,,,,,,no,,,,,GEO,SRA876329,,public,14071E03EF1324D59C77EA2FFF9447E9,FB2C544DB5C6FD22B92490274C36909A
SRR8925342,2019-11-28 20:05:10,2019-04-17 22:17:26,38279661,5741949150,38279661,150,2338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925342.sralite.1,SRX5706506,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645906,SAMN11457815,simple,10090,Mus musculus,GSM3729081,,,,,,,no,,,,,GEO,SRA876329,,public,53BF80B7B5CD456BCA4A7C314254AD15,3D47D02EBA298FBDE0FD8E1B8B7A08B9
SRR8925343,2019-11-28 20:05:10,2019-04-17 22:10:47,19946040,2991906000,19946040,150,1121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925343.sralite.1,SRX5706506,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645906,SAMN11457815,simple,10090,Mus musculus,GSM3729081,,,,,,,no,,,,,GEO,SRA876329,,public,689FDC2EE9DF26D8D4669A361694DB5B,4BECB8D821D57E772A2F3578DDB30C8F
SRR8925344,2019-11-28 20:05:10,2019-04-17 22:16:13,38246320,5736948000,38246320,150,2343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/925/SRR8925344.sralite.1,SRX5706507,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645907,SAMN11457905,simple,10090,Mus musculus,GSM3729082,,,,,,,no,,,,,GEO,SRA876329,,public,8D1298B28FEE8507611C8F0C352D7B33,2BC978C7DF2F77E36A47E8A7C2A17E88
SRR8925345,2019-11-28 20:05:10,2019-04-17 22:09:42,19139040,2870856000,19139040,150,1078,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925345.sralite.1,SRX5706507,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645907,SAMN11457905,simple,10090,Mus musculus,GSM3729082,,,,,,,no,,,,,GEO,SRA876329,,public,1402D3A2B4BE6D98F24C1C99357643A7,60BBFE701B44E552F4E066AC03334DB1
SRR8925346,2019-11-28 20:05:10,2019-04-17 22:18:23,38515471,5777320650,38515471,150,2358,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925346.sralite.1,SRX5706508,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645908,SAMN11457904,simple,10090,Mus musculus,GSM3729083,,,,,,,no,,,,,GEO,SRA876329,,public,3E75043A380BAFE69C04419362F24DA8,5D6C9A546E06574D556CA9815F40761B
SRR8925347,2019-11-28 20:05:10,2019-04-17 22:10:46,19452747,2917912050,19452747,150,1092,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/925/SRR8925347.sralite.1,SRX5706508,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645908,SAMN11457904,simple,10090,Mus musculus,GSM3729083,,,,,,,no,,,,,GEO,SRA876329,,public,94C0B00C2EE69EFC597568D183C79789,20172B0F714BD828FCBC500FFE7F800E
SRR8925348,2019-11-28 20:05:10,2019-04-17 22:16:18,35205605,5280840750,35205605,150,2157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/925/SRR8925348.sralite.1,SRX5706509,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645909,SAMN11457903,simple,10090,Mus musculus,GSM3729084,,,,,,,no,,,,,GEO,SRA876329,,public,9D61A08A629844DCE8021E13CC5F2D9E,37EF78940732D29AB14D86A785AACEFA
SRR8925349,2019-11-28 20:05:10,2019-04-17 22:16:04,17588505,2638275750,17588505,150,989,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/925/SRR8925349.sralite.1,SRX5706509,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP192917,PRJNA533460,3,533460,SRS4645909,SAMN11457903,simple,10090,Mus musculus,GSM3729084,,,,,,,no,,,,,GEO,SRA876329,,public,E1D8F14FCBE8537E4292A0FD7A877A38,B3635A1269C0BB54EC11A54356BD96B7
